triplet_id	section_index	section_triplet_index	merge_pattern	en_text	fr_text	zh_text	en_onset_sec	en_offset_sec	fr_onset_sec	fr_offset_sec	zh_onset_sec	zh_offset_sec	en_first_sentence_idx	en_last_sentence_idx	fr_first_sentence_idx	fr_last_sentence_idx	zh_first_sentence_idx	zh_last_sentence_idx
1071	8	49	1-1-1	my home was hiding a secret in the depths of its heart	ma maison cachait un secret au fond de son coeur	我家的房子在它的心灵深处隐藏着一个秘密	208.10720000000038	211.52090000000044	215.7	219.06	209.55359637188207	212.67359637188207	1210	1210	1202	1202	1274	1274
1072	8	50	1-1-1	yes i said to the little prince	oui dis -je au petit prince	是的我对小王子说道	212.3689999999997	214.39770000000044	219.9	221.52	213.48990606895066	215.43517003542902	1211	1211	1203	1203	1275	1275
1073	8	51	1-1-1	whether the house the stars or the desert what gives them their beauty is something invisible	qu' il s' agisse de la maison des étoiles ou du désert ce qui fait leur beauté est invisible	无论是房子星星或是沙漠使它们美丽的东西是看不见的	215.1809000000003	220.67289999999957	221.95	227.79	216.03359637188206	220.70076568969574	1212	1212	1204	1204	1276	1276
1074	8	52	1-1-1	i m glad he said that you agree with my fox	je suis content dit -il que tu sois d' accord avec mon renard	我真高兴你和我的狐狸的看法一样小王子说	221.76530000000002	224.78359999999975	228.76	232.57	221.5176590170084	225.96959637188206	1213	1213	1205	1205	1277	1277
1075	8	53	2-2-2	as the little prince fell asleep i took him in my arms and set out walking again i felt deeply moved	comme le petit prince s' endormait je le pris dans mes bras et me remis en route j' étais ému	小王子睡觉了 我就把他抱在怀里又重新上路了	226.35990000000038	233.14109999999982	233.94	239.83	227.06033327733581	232.11981154279056	1214	1215	1206	1207	1278	1279
1076	8	54	2-2-1	it seemed to me that i was carrying a very fragile treasure it even seemed to me that there was nothing more fragile on earth	il me semblait porter un trésor fragile il me semblait même qu' il n' y eût rien de plus fragile sur la terre	我很激动就好像抱着一个脆弱的宝贝就好像在地球上没有比这更脆弱的了	233.61499999999978	241.58190000000013	240.44	248.48	232.97759637188207	238.96627198094237	1216	1217	1208	1209	1280	1280
1077	8	55	1-1-1	i looked in the moonlight at his pale forehead his closed eyes his locks of hair that trembled in the wind	je regardais à la lumière de la lune ce front pâle ces yeux clos ces mèches de cheveux qui tremblaient au vent	我借着月光看着这惨白的面额这双紧闭的眼睛这随风飘动的缕缕头发	242.78409999999985	249.59580000000005	249.26	256.57	239.54808809176217	245.9043684551409	1218	1218	1210	1210	1281	1281
1078	8	56	2-2-1	and i said to myself what i see here is only a shell that which is most important is invisible	et je me disais ce que je vois là n' est qu' une écorce le plus important est invisible	这时我对自己说道我所看到的仅仅是外表最重要的是看不见的	250.09460000000036	256.9854999999998	257.02	262.7	246.74405672836417	253.83643022833516	1219	1220	1211	1212	1282	1282
1079	8	57	1-1-1	as his slightly parted lips gave way to a half smile i continued what i find so deeply moving about this little sleeping prince is his devotion to a flower	comme ses lèvres entrouvertes ébauchaient un demi -sourire je me dis encore ce qui m' émeut si fort de ce petit prince endormi c' est sa fidélité pour une fleur	由于看到他稍稍张开的嘴唇露出一丝微笑我又自言自语地说道在这个熟睡了的小王子身上使我非常感动的是他对他那朵花的忠诚是在他心中闪烁的那朵玫瑰花的形象	258.20769999999993	269.09699999999975	263.88	274.16	255.02612084472804	270.8575963718821	1221	1221	1213	1213	1283	1283
1080	8	58	1-1-1	it s the image of a rose that shines in him like the flame of a lamp even when he s sleeping	c' est l' image d' une rose qui rayonne en lui comme la flamme d' une lampe même quand il dort	这朵玫瑰花即使在小王子睡着了的时候也像一盏灯的火焰一样在他身上闪耀着光辉	269.9399999999996	275.0434000000005	274.61	280.15	272.0819346123783	278.6148612102926	1222	1222	1214	1214	1284	1284
1081	8	59	1-1-1	and i came to think of him as even more fragile	et je le devinai plus fragile encore	这时我就感觉到他更加脆弱	275.96119999999974	278.6256999999996	281.14	283.22	279.9263517790053	282.5533396733129	1223	1223	1215	1215	1285	1285
1082	8	60	1-1-1	one has to look after lamps	il faut bien protéger les lampes	应该保护	279.9525999999996	281.7470999999996	283.9	285.66	283.12063638680945	283.6201754718567	1224	1224	1216	1216	1286	1286
1083	8	61	1-1-1	a gust of wind can put them out	un coup de vent peut les éteindre	灯焰一阵风就可能把它吹灭	282.1162000000004	283.9953999999998	286.1	287.91	283.6201754718567	286.45759637188206	1225	1225	1217	1217	1287	1287
1084	8	62	1-1-1	and continuing to walk i found the well at daybreak	et marchant ainsi je découvris le puits au lever du jour	于是就这样走着我在黎明时发现了水井	284.77859999999964	288.4515000000001	289.03	293.68	287.50559637188206	292.2415963718821	1226	1226	1218	1218	1288	1288
1085	8	63	1-1-1	men said the little prince stuff themselves into express trains but they don t know what they re looking for	les hommes dit le petit prince ils s' enfournent dans les rapides mais ils ne savent plus ce qu' ils cherchent	那些人们他们往快车里拥挤但是他们却不知道要寻找什么	289.6756999999998	296.2321000000002	297.08	303.54	293.2335963718821	298.99359637188206	1227	1227	1219	1219	1289	1289
1086	8	64	1-1-2	so they rush about and go in circles and he added it s not worth it	alors ils s' agitent et tournent en rond et il ajouta ce n' est pas la peine	于是他们就忙忙碌碌来回转圈子 他接着又说这没有必要	296.54140000000007	301.78740000000016	303.81	309.06	299.7295963718821	306.2175963718821	1228	1228	1220	1220	1290	1291
1087	8	65	1-1-1	the well we had reached wasn t like the other wells of the sahara	le puits que nous avions atteint ne ressemblait pas aux puits sahariens	我们终于找到的这口井不同于撒哈拉的那些井	303.3687	306.72779999999966	309.96	313.79	306.8335963718821	310.21498380307924	1229	1229	1221	1221	1292	1292
1088	8	66	1-1-2	the wells of the sahara are mere holes dug in the sand	les puits sahariens sont de simples trous creusés dans le sable	撒哈拉的井只是沙漠中挖的洞 这口井则很像村子中的井	307.47599999999966	310.96039999999994	314.39	317.65	310.7961489113547	316.20959637188207	1230	1230	1222	1222	1293	1294
1089	8	67	1-1-2	this one looked like a village well but there was no village there and i thought i was dreaming	celui -là ressemblait à un puits de village mais il n' y avait là aucun village et je croyais rêver	可是那里又没有任何村庄 我还以为是在做梦呢	311.3046000000004	317.1853000000001	318.35	325.2	317.00329076184727	321.7019688365816	1231	1231	1223	1223	1295	1296
1090	8	68	1-1-1	it s strange i said to the little prince	c' est étrange dis -je au petit prince	真怪我对小王子说	318.15809999999965	320.48229999999967	326.17	328.26	322.9087670792636	324.9215963718821	1232	1232	1224	1224	1297	1297
1091	8	69	1-1-1	everything s been prepared the pulley the bucket and the rope	tout est prêt la poulie le seau et la corde	一切都是现成的辘轳水桶绳子	320.89630000000034	324.34870000000046	328.62	331.71	325.5880871381604	329.2787994370982	1233	1233	1225	1225	1298	1298
1092	8	70	1-1-1	he laughed took the rope and put the pulley to work	il rit toucha la corde fit jouer la poulie	他笑了拿着绳子转动着辘轳	324.84249999999975	328.1796000000004	332.54	335.62	330.2575207016877	333.01759637188206	1234	1234	1226	1226	1299	1299
1093	8	71	1-1-1	and the pulley moaned like an old weathervane when there has long been no wind	et la poulie gémit comme gémit une vieille girouette quand le vent a longtemps dormi	辘轳就像是一个长期没有风来吹动的旧风标一样吱吱作响	328.7483000000002	333.33709999999974	336.34	341.42	333.5215963718821	338.4335963718821	1235	1235	1227	1227	1300	1300
1094	8	72	1-1-1	can you hear that said the little prince	tu entends dit le petit prince	你听小王子说	334.16510000000017	336.3688000000002	342.4	344.3	339.3298747463876	341.1935963718821	1236	1236	1228	1228	1301	1301
1095	8	73	1-1-2	we ve woken up the well and it s singing	nous réveillons ce puits et il chante	我们唤醒了这口井 它现在唱起歌来了	336.65809999999965	338.8872000000001	344.67	346.72	341.7728578726863	345.0191035350608	1237	1237	1229	1229	1302	1303
1096	8	74	1-1-1	i didn t want him to tire himself out	je ne voulais pas qu' il fit un effort	我不愿让他费劲	339.73019999999997	341.7597999999998	347.92	349.77	345.80661221031187	346.8815963718821	1238	1238	1230	1230	1304	1304
1097	8	75	1-1-1	let me do it i said	laisse -moi faire lui dis -je	让我来干吧我对他说	342.29349999999977	343.6378000000004	350.49	352.15	347.6655963718821	349.57759637188207	1239	1239	1231	1231	1305	1305
1098	8	76	1-1-1	it s too heavy for you	c' est trop lourd pour toi	这活儿对你太重了	343.96199999999953	344.9516999999996	352.42	353.51	350.0815963718821	351.4735963718821	1240	1240	1232	1232	1306	1306
1099	8	77	1-1-2	i hoisted the bucket slowly to the edge of the well and set it down good and level	lentement je hissai le seau jusqu' à la margelle je l' y installai bien d' aplomb	我慢慢地把水桶提到井栏上 我把它稳稳地放在那里	345.97429999999986	350.6727000000001	354.61	359.96	352.04159637188206	356.0975963718821	1241	1241	1233	1233	1307	1308
1100	8	78	1-1-2	the song of the pulley continued in my ears and in the still trembling water i could see the sunlight shimmer	dans mes oreilles durait le chant de la poulie et dans l' eau qui tremblait encore je voyais trembler le soleil	我的耳朵里还响着辘轳的歌声 依然还在晃荡的水面上我看见太阳的影子在跳动	351.27620000000024	358.0636999999997	360.67	367.67	356.8019650221745	363.6815963718821	1242	1242	1234	1234	1309	1310
1101	8	79	1-1-1	i m thirsty for this water said the little prince	j' ai soif de cette eau -là dit le petit prince	我正需要喝这种水小王子说	359.04140000000007	361.6701000000003	368.59	371.35	364.49876521289485	367.0975963718821	1243	1243	1235	1235	1311	1311
1102	8	80	1-1-1	give me some to drink	donne -moi à boire	给我喝	362.1889000000001	363.2586000000001	371.74	372.7	367.4679645453736	367.9733805608333	1244	1244	1236	1236	1312	1312
1103	8	81	1-1-1	and i knew then what he d been looking for	et je compris ce qu' il avait cherché	点儿这时我才明白了他所寻找的是什么	364.22140000000036	366.4408000000003	373.74	375.57	367.9733805608333	372.3695963718821	1245	1245	1237	1237	1313	1313
1104	8	82	2-2-1	i raised the bucket to his lips he drank	je soulevai le seau jusqu' à ses lèvres il but	我把水桶提到他的嘴边	367.1342000000004	370.3121000000001	376.74	380.2	373.1593220844104	374.7295963718821	1246	1247	1238	1239	1314	1314
1105	8	83	2-2-1	his eyes closed it was as sweet as some special festival treat	les yeux fermés c' était doux comme une fête	他闭着眼睛喝水就像节日一般舒适愉快	370.3121000000001	375.1343999999999	380.45	383.92	375.265318787639	378.71174881599455	1248	1249	1240	1241	1315	1315
1106	8	84	1-1-1	this water was something very different from ordinary nourishment	cette eau était bien autre chose qu' un aliment	这水远不只是一种饮料	376.0073000000002	379.8060999999998	384.73	387.08	379.7754732206247	381.85590658658646	1250	1250	1242	1242	1316	1316
1107	8	85	1-1-2	it was born of the walk under the stars of the song of the pulley of the effort of my arms	elle était née de la marche sous les étoiles du chant de la poulie de l' effort de mes bras	它是披星戴月走了许多路才找到的 是在辘轳的歌声中经过我双臂的努力得来的	380.2999	385.78709999999955	387.96	392.85	382.5482106845491	388.7165214577239	1251	1251	1243	1243	1317	1318
1108	8	86	2-2-2	it was good for the heart like a present when i was a little boy the lights of the christmas tree the music of the midnight mass the tenderness in the smiles produced in a similar way the radiance of the gift that i received	elle était bonne pour le coeur comme un cadeau lorsque j' étais petit garçon la lumière de l' arbre de noël la musique de la messe de minuit la douceur des sourires faisaient ainsi tout le rayonnement du cadeau de noël que je recevais	它像是一件礼品慰藉着心田 在我小的时候圣诞树的灯光午夜的弥撒的音乐甜蜜的微笑这一切都使圣诞节时我收到的礼品辉映着幸福的光彩	386.3307999999997	401.2313000000004	393.71	408.57	389.54516864586117	402.70633470773845	1252	1253	1244	1245	1319	1320
1109	8	87	1-1-2	the men where you live said the little prince grow five thousand roses in a single garden and they don t find what they re looking for in it	les hommes de chez toi dit le petit prince cultivent cinq mille roses dans un même jardin et ils n' y trouvent pas ce qu' ils cherchent	你这里的人在同一个花园中种植着五千朵玫瑰小王子说 可是他们却不能从中找到自己所要寻找的东西	402.45340000000033	411.0635000000002	409.56	417.37	403.09421211495163	412.9557535840035	1254	1254	1246	1246	1321	1322
1110	8	88	1-1-1	they don t find it i replied	ils ne le trouvent pas répondis -je	他们是找不到的我回答道	411.78179999999975	413.6107000000002	418.28	420.48	413.9778747055527	415.9231386720311	1255	1255	1247	1247	1323	1323
1111	8	89	1-1-1	and yet what they re looking for could be found in a single rose or in a little water	et cependant ce qu' ils cherchent pourrait être trouvé dans une seule rose ou un peu d' eau	然而他们所寻找的东西却是可以从一朵玫瑰花或一点儿水中找到的	414.1993000000002	419.6864000000005	421.4	426.1	416.57759637188207	423.4815963718821	1256	1256	1248	1248	1324	1324
1112	8	90	1-1-1	that s TRUE i said	bien sûr répondis -je	一点儿不错我回答道	420.52450000000044	421.9336000000003	427.04	428.77	424.22202965617413	426.3072888546437	1257	1257	1249	1249	1325	1325
1113	8	91	2-2-1	and the little prince added but the eyes are blind you have to search with the heart	et le petit prince ajouta mais les yeux sont aveugles il faut chercher avec le coeur	小王子又加了一句眼睛是什么也看不见的应该用心去寻找	422.7615999999998	427.9231	429.74	435.07	427.01839743453456	433.59316578505593	1258	1259	1250	1251	1326	1326
1114	8	92	1-1-1	i had drunk the water	j' avais bu	我喝了水	429.28989999999976	430.4395999999997	436.3	437.02	434.8175963718821	435.4975963718821	1260	1260	1252	1252	1327	1327
1115	8	93	1-1-1	i breathed easily	je respirais bien	我痛快地呼吸着空气	430.96839999999975	432.0681000000004	437.32	438.35	435.92171792939735	437.4027043933023	1261	1261	1253	1253	1328	1328
1116	8	94	1-1-1	the sand at sunrise is the color of honey	le sable au lever du jour est couleur de miel	沙漠在晨曦中泛出蜂蜜的光泽	432.71659999999974	435.28080000000045	439.06	442.41	438.0609205994823	440.3879037257811	1262	1262	1254	1254	1329	1329
1117	8	95	1-1-1	this honey color was also making me feel good	j' étais heureux aussi de cette couleur de miel	这蜂蜜般的光泽也使我感到幸福	435.8195999999998	438.9485999999997	443.19	445.79	440.95208904536395	443.3263689319417	1263	1263	1255	1255	1330	1330
1118	8	96	1-1-1	why then did i have to have this sense of grief	pourquoi fallait -il que j' eusse de la peine	为什么我要难过	439.7667000000001	442.6760999999997	446.53	448.52	444.4095963718821	446.14764615527986	1264	1264	1256	1256	1331	1331
1119	8	97	1-1-2	you have to keep your promise said the little prince softly who had again sat down beside me	il faut que tu tiennes ta promesse me dit doucement le petit prince qui de nouveau s' était assis auprès de moi	小王子又重新在我的身边坐下 他温柔地对我说你应该实践你的诺言	443.82840000000033	449.5603000000001	450.06	456.89	447.22900135114696	453.7695963718821	1265	1265	1257	1257	1332	1333
1120	8	98	1-1-1	what promise	quelle promesse	什么诺言	450.6877000000004	451.4376000000002	457.94	458.76	454.88390277217934	455.4495963718821	1266	1266	1258	1258	1334	1334
1121	8	99	1-1-1	you know a muzzle for my sheep	tu sais une muselière pour mon mouton	你知道给我的小羊一个	452.0510999999997	454.2349000000004	459.57	461.67	456.0975963718821	458.0750759860698	1267	1267	1259	1259	1335	1335
1122	8	100	1-1-1	i m responsible for this flower	je suis responsable de cette fleur	嘴套子我要对我的花负责的呀	455.03790000000026	456.7574000000004	462.23	464.01	458.0750759860698	460.67359637188207	1268	1268	1260	1260	1336	1336
1123	8	101	1-1-1	i took my sketches out of my pocket	je sortis de ma poche mes ébauches de dessin	我从口袋中拿出我的画稿	458.1293000000005	460.22339999999986	465.41	467.66	461.8971990556575	463.6992755161142	1269	1269	1261	1261	1337	1337
1124	8	102	1-1-1	the little prince saw them and laughed as he said your baobabs they look a bit like cabbages	le petit prince les aperçut et dit en riant tes baobabs ils ressemblent un peu à des choux	小王子瞅见了笑着说你画的猴面包树有点儿像白菜	460.6872999999996	466.8231999999998	468.46	474.0	464.44564567847897	469.1455963718821	1270	1270	1262	1262	1338	1338
1125	8	103	1-1-1	oh and i d been so proud of my baobabs	oh moi qui étais si fier des baobabs	啊我还为我画的猴面包树感到骄傲呢	467.47659999999996	470.71929999999975	474.86	478.46	469.6575963718821	473.0267072541077	1271	1271	1263	1263	1339	1339
1126	8	104	1-1-1	your fox his ears they look a bit like horns and they re too long	ton renard ses oreilles elles ressemblent un peu à des cornes et elles sont trop longues	你画的狐狸它那双耳朵有点像犄角而且又太长了	471.54240000000027	476.28489999999965	479.62	484.68	473.63141283699815	479.7055963718821	1272	1272	1264	1264	1340	1340
1127	8	105	1-1-1	and then he laughed again	et il rit encore	这时他又笑了	476.9183000000003	478.20300000000043	485.51	486.59	480.70879514589024	482.52476664329754	1273	1273	1265	1265	1341	1341
1128	8	106	1-1-1	you aren t being fair my little fellow	tu es injuste petit bonhomme	小家伙你太不公正了我说	478.9313000000002	480.7656999999999	487.38	489.06	483.27113680566237	486.2335963718821	1274	1274	1266	1266	1342	1342
1129	8	107	1-1-1	i don t know how to draw anything except boa constrictors closed and open	je ne savais rien dessiner que les boas fermés et les boas ouverts	我过去只会画开着肚皮和闭着肚皮的巨蟒	481.16979999999967	485.5177999999996	489.2	492.82	486.8815963718821	490.64959637188207	1275	1275	1267	1267	1343	1343
1130	8	108	1-1-1	oh it ll be ok he said	oh ça ira dit -il	啊这就行了他说	486.4405999999999	488.33960000000025	493.75	495.41	491.4088607334916	493.9535963718821	1276	1276	1268	1268	1344	1344
1131	8	109	1-1-1	children understand	les enfants savent	孩子们认得出来	488.64879999999994	489.78359999999975	495.8	496.92155216016323	494.4968293700936	495.95624204794706	1277	1277	1269	1269	1345	1345
1132	8	110	1-1-2	so i made a pencil sketch of a muzzle and i felt a pang in my heart as i gave it to him	je crayonnai donc une muselière et j' eus le coeur serré en la lui donnant	我就用铅笔勾画了一个 嘴套当我把它递给小王子时我心里很难受	490.8811000000005	496.34370000000035	498.21377925976856	502.88	497.0317203134019	502.76058418452	1278	1278	1270	1270	1346	1347
1133	8	111	1-1-1	you have plans that i don t know about	tu as des projets que j' ignore	你的打算我一点也不知道我说	497.3613000000005	499.28060000000005	503.91	505.48	503.8655963718821	507.386949578876	1279	1279	1271	1271	1348	1348
1134	8	112	1-1-1	but he didn t respond	mais il ne me répondit pas	但是他不回答我	500.1835000000001	501.35310000000027	506.53	507.84	508.1509505324778	509.6201831355581	1280	1280	1272	1272	1349	1349
1135	8	113	1-1-1	he said to me you know my descent to earth tomorrow will be its anniversary	il me dit tu sais ma chute sur la terre c' en sera demain l' anniversaire	他对我说你知道我落在地球上到明天就一周年了	501.90679999999975	508.15610000000015	508.44	513.6	510.15498380307935	515.833596371882	1281	1281	1273	1273	1350	1350
1136	8	114	2-2-1	then after a silence he went on i came down very near here	puis après un silence il dit encore j' étais tombé tout près d' ici	接着沉默了一会儿他又说道我就落在这附近	509.35819999999967	513.9660000000003	514.57	519.83	516.965782563397	522.0175963718821	1282	1283	1274	1275	1351	1351
1137	8	115	1-1-1	and he blushed	et il rougit	此时他的面颊绯红	514.7840999999999	515.5636999999997	520.76	521.49	522.9450412850656	524.8432898082453	1284	1284	1276	1276	1352	1352
1138	8	116	1-1-1	and once again without understanding why i felt a peculiar sense of sorrow one question occurred to me however	et de nouveau sans comprendre pourquoi j' éprouvai un chagrin bizarre cependant une question me vint	我不知为什么又感到一阵莫名其妙的心酸	516.6463000000003	524.7671	522.59	530.04	525.6366754139087	529.0415963718821	1285	1285	1277	1277	1353	1353
1139	8	117	2-2-2	so it wasn t by chance that the morning i first met you a week ago you were out walking like that all alone a thousand miles from any inhabited region	alors ce n' est pas par hasard que le matin où je t' ai connu il y a huit jours tu te promenais comme ça tout seul à mille milles de toutes les régions habitées	这时我产生了一个问题一星期以前我认识你的那天早上你单独一个人在这旷无人烟的地方走着 这么说这并不是偶然的了	525.5802000000003	535.5558000000001	531.06	540.44	530.2294413804258	542.025596371882	1286	1287	1278	1279	1354	1355
1140	8	118	1-1-1	you were going back to the place where you landed	tu retournais vers le point de ta chute	你是要回到你降落的地方去是吗	536.2840999999999	538.4485000000004	541.03	542.69	542.9455963718821	544.929596371882	1288	1288	1280	1280	1356	1356
1141	8	119	1-1-1	the little prince blushed again	le petit prince rougit encore	小王子的脸又红了	539.5459000000001	541.2003000000004	543.9968359694644	545.73	545.3669495788758	547.049596371882	1289	1289	1281	1281	1357	1357
1142	8	120	1-1-1	and i added hesitantly perhaps because of the anniversary	et j' ajoutai en hésitant à cause peut -être de l' anniversaire	我犹豫不定地又说了一句可能是因为周年纪念吧	541.7489999999998	545.9214000000002	546.67	551.15	548.073596371882	551.946583707719	1290	1290	1282	1282	1358	1358
1143	8	121	1-1-1	the little prince blushed once more	le petit prince rougit de nouveau	小王子脸又红了	547.2183999999997	549.1878999999999	552.12	553.91	552.7982719809422	554.9315977206148	1291	1291	1283	1283	1359	1359
1144	8	122	2-2-1	he never answered questions but when you blush that means yes doesn t it	il ne répondait jamais aux questions mais quand on rougit ça signifie oui n' est -ce pas	他从来也不回答这些问题但是脸红就等于说是的是吧	549.7515999999996	554.5087999999996	554.41	559.16	555.3841213623637	561.5048265092883	1292	1293	1284	1285	1360	1360
1145	8	123	1-1-1	oh i said to him	ah lui dis -je	啊我对他说	555.5663000000004	556.9207999999999	560.8	562.07	562.6567048701032	564.5960919061692	1294	1294	1286	1286	1361	1361
1146	8	124	1-1-1	i m worried	j' ai peur	我有点怕	557.3846000000003	558.0796	562.29	563.03	565.681596371882	566.354088568563	1295	1295	1287	1287	1362	1362
1147	8	125	1-1-1	but he responded now you must work	mais il me répondit tu dois maintenant travailler	但他却回答我说你现在该工作了	558.5235000000002	561.2112999999999	563.95	567.0	567.2885205041222	570.6988279396909	1296	1296	1288	1288	1363	1363
1148	8	126	1-1-1	you must go back to your engine	tu dois repartir vers ta machine	你应该回到你的机器那里去	561.8298999999997	563.3644999999997	567.29	568.94	571.2688901896861	572.9416571098047	1297	1297	1289	1289	1364	1364
1149	8	127	1-1-1	i will wait for you here	je t' attends ici	我在这里等你	563.8083999999999	564.9781999999996	569.45	570.41	573.458826986089	574.249596371882	1298	1298	1290	1290	1365	1365
1150	8	128	1-1-1	come back tomorrow evening	reviens demain soir	你明天晚上再来	565.3822	566.7219000000005	570.76	571.85	574.905596371882	575.817596371882	1299	1299	1291	1291	1366	1366
1151	8	129	1-1-1	but i wasn t reassured	mais je n' étais pas rassuré	但是我放心不下	567.7096000000001	568.9943999999996	573.04	574.41	577.0127039165013	578.9168293700934	1300	1300	1292	1292	1367	1367
1152	8	130	1-1-1	i remembered the fox	je me souvenais du renard	我想起了狐狸的话	569.6527000000006	570.9771000000001	574.89	576.31	579.9680567283641	581.0494119242312	1301	1301	1293	1293	1368	1368
1153	8	131	1-1-1	you run the risk of weeping a little if you allow yourself to be tamed	on risque de pleurer un peu si l' on s' est laissé apprivoiser	如果被人驯服了就可能会要哭的	571.6504000000004	575.7241000000004	576.9592503792188	579.74	582.0655963718821	585.1936298940169	1302	1302	1294	1294	1369	1369
1154	9	1	1-1-1	there was next to the well the ruin of an old stone wall	il y avait à côté du puits une ruine de vieux mur de pierre	在井旁边有一堵残缺的石墙	0.39019999999982247	4.553899999999885	3.4	7.83	0.8244664256897228	3.164170326261427	1303	1303	1295	1295	1370	1370
1155	9	2	2-2-1	when i came back from my work the next evening i saw from a distance my little prince sitting on top of it his feet hanging down	lorsque je revins de mon travail le lendemain soir j' aperçus de loin mon petit prince assis là -haut les jambes pendantes	第二天晚上我工作回来的时候我远远地看见了小王子耷拉着双腿坐在墙上	5.461800000000039	13.417699999999968	8.45	16.77	4.000612244897999	9.69869586585565	1304	1305	1296	1297	1371	1371
1156	9	3	1-1-2	and i heard him say don t you remember	et je l' entendis qui parlait tu ne t' en souviens donc pas disait -il	我听见他在说话 你怎么不记得了呢	14.061200000000099	16.55490000000009	17.53	22.37	10.233376984138648	13.496612244898	1306	1306	1298	1298	1372	1373
1157	9	4	1-1-1	then this isn t the exact spot	ce n' est pas tout à fait ici	绝不是在这儿	16.55490000000009	18.96820000000025	22.86	24.22	14.286460742843762	15.11313084061464	1307	1307	1299	1299	1374	1374
1158	9	5	1-1-2	another voice must have answered him because he replied yes yes it s the right day but this isn t the right place	une autre voix lui répondit sans doute puisqu' il répliqua si si c' est bien le jour mais ce n' est pas ici l' endroit	大概还有另一个声音在回答他因为他答着腔说道没错没错 日子是对的但地点不是这里	19.721400000000358	27.177300000000287	25.19	31.85	16.144612244898003	25.406268974680877	1308	1308	1300	1300	1375	1376
1159	9	6	1-1-1	i continued my walk toward the wall	je poursuivis ma marche vers le mur	我继续朝墙走去	28.40939999999955	30.389000000000124	33.18	35.15	26.58939315130709	27.720612244898	1309	1309	1301	1301	1377	1377
1160	9	7	1-1-1	i still didn t see or hear anyone yet	je ne voyais ni n' entendais toujours personne	我还是看不到也听不见任何别人	30.982600000000275	33.64760000000024	35.73	38.07	28.254257954168754	31.166246933656637	1310	1310	1302	1302	1378	1378
1161	9	8	2-2-1	the little prince replied again that s right you ll see where my tracks begin in the sand	pourtant le petit prince répliqua de nouveau bien sûr tu verras où commence ma trace dans le sable	可是小王子又回答道那当然你会在沙上看到我的脚印是从什么地方开始的	33.64760000000024	39.072799999999916	39.05	45.13	32.09909484215038	38.328612244898	1311	1312	1303	1304	1379	1379
1162	9	9	1-1-1	you just have to wait there for me	tu n' as qu' à m' y attendre	你在那里等着我就行了	39.47180000000026	41.25630000000001	45.63	46.71	38.84482444787371	40.080612244898	1313	1313	1305	1305	1380	1380
1163	9	10	1-1-1	i ll be there tonight	j' y serai cette nuit	今天夜里我去那里	41.590400000000045	42.675100000000384	47.06	48.25	40.68230203621724	42.280612244897995	1314	1314	1306	1306	1381	1381
1164	9	11	1-1-1	i was twenty meters from the wall and i still saw nothing	j' étais à vingt mètres du mur et je ne voyais toujours rien	我离墙约有二十米远可我依然什么也没有看见	43.70269999999982	47.21169999999984	49.778713173896456	53.05	42.904612244898	46.568612244898	1315	1315	1307	1307	1382	1382
1165	9	12	2-2-1	the little prince spoke again after a pause do you have good poison	le petit prince dit encore après un silence tu as du bon venin	小王子沉默了一会儿又说你的毒液管用吗	48.004799999999705	52.41160000000036	54.01	58.21	47.264269405474685	50.832612244898	1316	1317	1308	1309	1383	1383
1166	9	13	1-1-1	are you sure you won t make me suffer too long	tu es sûr de ne pas me faire souffrir longtemps	你保证不会使我长时间地痛苦吗	53.11489999999958	55.4395999999997	58.69	61.22	51.38757683588575	53.984612244897995	1318	1318	1310	1310	1384	1384
1167	9	14	2-2-1	i froze my heart skipped a beat but i still didn t understand	je fis halte le coeur serré mais je ne comprenais toujours pas	我焦虑地赶上前去但我仍然不明白是怎么回事	56.34739999999965	61.26839999999993	62.54	66.64	54.394465889500076	58.59359513687639	1319	1320	1311	1312	1385	1385
1168	9	15	1-1-1	now go away he said	maintenant va -t' en dit -il	现在你去吧小王子说	62.266099999999824	63.9998999999998	67.63	69.42	59.44680968732798	62.328612244898	1321	1321	1313	1313	1386	1386
1169	9	16	1-1-1	i want to come down from here	je veux redescendre	我要下来了	64.46870000000035	65.84349999999995	69.71	70.75	63.128612244898	63.659368900554426	1322	1322	1314	1314	1387	1387
1170	9	17	1-1-2	i then lowered my eyes to the foot of the wall and i leapt up	alors j' abaissai moi -même les yeux vers le pied du mur et je fis un bond	于是我也朝墙角下看去 我吓了一跳	67.02080000000024	70.9393	71.57	75.94	64.656612244898	68.31430203621726	1323	1323	1315	1315	1388	1389
1171	9	18	1-1-2	right there facing the little prince was one of those yellow snakes that can kill you in thirty seconds flat	il était là dressé vers le petit prince un de ces serpents jaunes qui vous exécutent en trente secondes	就在那里一条黄蛇直起身子冲着小王子 这种黄蛇半分钟就能结果你的性命	71.40319999999974	78.3109999999997	76.85	83.27	69.056612244898	75.84061224489801	1324	1324	1316	1316	1390	1391
1172	9	19	1-1-1	even as i dug around in my pocket to take out my revolver i made a running step back	tout en fouillant ma poche pour en tirer mon revolver je pris le pas de course	我一面赶紧掏口袋拔出手枪一面跑过去	78.9444999999996	84.77639999999974	84.4	88.65	76.472612244898	79.71261224489801	1325	1325	1317	1317	1392	1392
